user_name	user_friends
"We all theÉ?? https://t.co/5STLdIrxEo"""	0
Amit Kamath	2288
Kale	165
Shahid Amin Naeem	544
Tay ????	715
Maxi Lopez ??????è´É?´ã?è??è?	1105
Roos (Ö?¯Öù?Ö??)- Russia???˙???ß?ˇ??•Å•Å??•è	600
EternalSunshineOfAnEmptyMind	287
"Tomorrow: Lets's make a movie about her BUT cast an acÉ?? https://t.co/0699gVdNJv"""	0
Lotto Soudal	584
Discover Hinggan League????????????	3959
"#China https://t.co/ECQUeP3QRI"""	0
K????	654
"#Hockey #Tokyo2020"""	0
ViralVdoz	5001
"https://t.co/DqYGYPyXQwÉ?? https://t.co/vr5lXVzBqj"""	0
?ù???ù?¶ .?üØ???????üØ+??+	54
"#TXT_MAGIC_OLYMPICS"""	0
Ale	122
"#Taekwondo #italiateam #Tokyo2020 #giochiolimpici https://t.co/RDN2UoPG0u"""	1
Kishor Jorgewar Official	0
"Congratulations to Saikhom Mirabai Chanu.É?? https://t.co/5pHOqKv3T2"""	0
†????ê?	218
"#FanBannJaaoge @PlayMPL @MPLSportsFdn @WeAreTeamIndiaÉ?? https://t.co/8Ty876ucgX"""	0
Sam ??ùü????	1441
salil arunkumar sand	17
BalajiMotionPictures	188
"#GarvHai #MirabaiChanu #Tokyo2020 #Cheer4India"""	0
Owen Ashworth	579
Jan-Ji	166
"#ItaliaTeam"""	0
Brookings FP	988
Stad Doha	522
"https://t.co/qCOltKUPIO"""	0
Niki O'Connor	2187
"#KoTéÅtauTeKapaOAotearoaÉ?? https://t.co/rfUn1zxVJG"""	0
Volleyball Canada	964
BLUEBERRY????	15912
"WomenÉ??s Summer Olympics #Tokyo2020"""	5
Elisa ???´É??	1502
"#Taekwondo #Tokyo2020 https://t.co/sI7q85z4bi"""	0
Ashok M (Ö??Ö??.Ö??Ö??Ö??Ö??Ö?ç)	3135
"#Hockey #IND #NED #Tokyo2020"""	0
UCI	459
"#Tokyo2020 | #Olympics | #CyclingRoad"""	11
Umesh Saradhna	3065
"#Cheer4India #Tokyo2020 https://t.co/UiOSB22Twi"""	0
Mary ??è?ã?èÉ?ç????	133
Mara_	678
Express Sports	398
"LIVE: https://t.co/acmTWhzH0K"""	0
vikram	906
Andrea - (Sir Lewis Hamilton)	815
"#Tokyo2020 #Olympics"""	0
Ronda C. Clement ????	631
Farhan khan Ö?ÆÖ?¯Ö??Ö??Ö?? Ö??Ö??Ö?? ?Å?Ò?????? ??????	126
"#Tokyo2020 #TokyoOlympics #MiTake https://t.co/vpULNzznA8"""	0
Daniel Phimphisane	466
ã¨?ã¨?ã¨?ã¨?ã¨Ê???????? Ö™?Ö™®Ö™?Ö?Å ???????? Ö??Ö?®Ö??ÖùÅ ????????	400
"#Tokyo2020 #Olympics https://t.co/Pt0JbMAcQE"""	0
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USAÉ?? https://t.co/9lUKteQ0B2"""	0
Ms Lamingtons	202
Way2win & Co | Data & Analytics | www.way2win.in	4695
24-Jul	Twitter Web App
permission to dance is coming ????	107
"All the people who stand against him. Is there mercy in your hearts? Didn't you think that one day sÉ?? https://t.co/GoRfD8ur4m"""	0
Madalyn ???Ø	624
É??inÉ??in ????????	922
Quinn Allen	1034
Sam Mills	789
Veronica	98
Sumantra Bibhuti Barooah	910
"#Tokyo2020 https://t.co/nTvmtI1h2J"""	0
Amruuta	1140
Chiinmay Tiwarii	257
Jacqueline Doorey	1609
"#Tokyo2020 https://t.co/KiB9y9qVqF"""	0
????	437
Mala Mishra	100
"#Tokyo2020 https://t.co/oOnU6DVYzn"""	0
Francesco Torrente	252
????Me_is_Mari????	240
-	284
frd	495
"#Tokyo2020 https://t.co/KVDuCQyArk"""	0
Dana Jung	50
British Canoeing	981
Our four canoe slalom athletes kick off the #Tokyo2020 action	Twitter Web App
Srinwanti	948
"#Tokyo2020"""	0
Kumar R M	47
"Congratulations to #SaikhomMirabaiChanu on winning silver medal inÉ?? https://t.co/GoGXrbjsar"""	0
Chris Hockman	672
Joe Prince-Wright	724
Jamie ???????¶???????Ò	1466
Ö??Ö??ÖùÅÖ??Öù?Ö?˙ Ö?¶Ö??Ö?úÖùçÖ?≠Öù?Ö??	1257
"Many congratulations to India's daughter Saikhom Mirabai Chanu for winning India's first silver meÉ?? https://t.co/gs9cE6pwtx"""	0
Ja'mie ????	406
Karthikeyan Krishnan	214
"4-1 ????É?? https://t.co/xRK3iphi9A"""	0
BettingOdds	1266
"#Tokyo2020 https://t.co/dIk4JhwNYF"""	0
Abhishek Srivastava	271
"Chin up!"""	0
Jezkalyn	527
Roshan Rai	374
The Coffin Guy	543
ElBluemountain Am echad belev echad	2403
Bolanle O.	615
The Field	602
"GOOOAALL! Van Maasakker adds a fifth. It's really gone downhill for India inÉ?? https://t.co/CLkNB6MC6M"""	1
Joey Vogt	889
É??Theodore P. JuradoÉ??	4454
Smita Sharma	582
Monika Pokludov?≠	1335
Abhijeet Kulkarni	733
"IND 1 NED 5: van Maasakker makes it 5 for the Dutch. The second half has been a completely Dutch show."""	0
Women's Forum	3740
Lasse Elkjaer ???????¯	46
"#Tokyo2020"""	0
ProfesaThom	2626
African Curators	3098
"The Zambian star became the African female player with thÉ?? https://t.co/VjuEitde9k"""	0
Mary Ng	2681
Arzoo khan	158
"#girl #StrongerTogetherÉ?? https://t.co/JiNjQ2eIJ5"""	2
Almighty Alexa	653
Jamar Lewis	900
"#USWNT #NZLUSA #Tokyo2020 #Olympics https://t.co/H7eSZFE1Ld"""	0
Matt Glenesk	891
"É??I think thereÉ??s room for improvement. I donÉ??t really think I gave itÉ?? https://t.co/U9LYYv9vUr"""	0
Jared Anderson	1135
Patis Jantron	76
" #Taekwondo #Gold #Tokyo2020 #Olympics https://t.co/VJ5lZnMEMU"""	0
Badminton Talk	253
"#Tokyo2020 #Taekwondo https://t.co/xbpacpzSYM"""	25
Portal Alex Morgan??ù?	38
"???ß???? 4-1 ???????® #Tokyo2020"""	0
Kale	165
Indiana Women's Soccer	314
"#Tokyo2020"""	2
Naeryn	301
Gaurav	553
"#Cheer4India"""	0
É??????É??	666
Paige Javier	581
This message is undisputed	2486
"#Tokyo2020 #TokyoOlympicsÉ?? https://t.co/5TcXKh8oNu"""	0
Hollanders Indonesia	107
"@KNVBÉ?? https://t.co/GNkjEkJ9gq"""	0
Claire Christian	260
???? Julia ????	1575
Tweeting Quarantino	366
TOI Sports	254
"52' - GOALL!! Van Maasakker scores from a PCÉ?? https://t.co/zw9nfaDcHY"""	5
Giorgio Rebuscini	1199
" #Tokyo2020 https://t.co/PKAWaJb7Ug"""	0
DD News	88
"@WeAreTeamIndia @Media_SAIÉ?? https://t.co/WAmjcyENe2"""	6
Markets Today	61
Elias ???ú	1732
"#USWNT #Tokyo2020"""	0
Fiona Lapham	725
Professional Sad Girl	114
"#USAvNZL #Tokyo2020 #TokyoOlympics #USWNT"""	0
News Central TV	111
"South Africa's Ryan GibboÉ?? https://t.co/e6Rz41mvkP"""	0
Cow Momma	1719
"Without his psychÉ?? https://t.co/Mflz0Ov4gS"""	4
Gautam Prajapati	281
"#TeamIndia #Tokyo2020É?? https://t.co/nyZfuxy0z9"""	1
indianrepublic.in	205
" #Cheer4IndiaÉ?? https://t.co/W0MmkcXCwl"""	0
isabella ??	665
Jatin Rakholiya	338
MUKESH SINGH	109
#CongressCovidSevak????????	1979
Dilip Kumar	446
"@Tokyo2020hi https://t.co/cf1vrtqDZo"""	0
Philip Martin Matel	324
"PommelÉ?? https://t.co/cXcJExH5XG"""	0
D'laura I. Garcia Herrera??ç?	250
SAI PROPERTIES & PROJECTS Ltd	0
The Bridge	169
"#Tokyo2020 #TeamIndia #Hockey"""	0
J??O??N??	5953
"More like street rules or """"americÉ?? https://t.co/Y9UPppMM4a"""	0
Tsuki	373
"#Tokyo2020 #TokyoOlympics #TokyoOlympics2021É?? https://t.co/gJIpRJ59dM"""	0
Francisco Castelo Branco	3752
Asian Football	425
"Women's football #Tokyo2020 https://t.co/FxUV60iizg"""	1
#Tokyo2020	436
"#UnitedByEmotion |É?? https://t.co/8JsgU7aV0i"""	64
?ù???ù???ù???ù?è?ù???ù???ù???ù???ù??É??	282
"#Tokyo2020 #giochiolimpici https://t.co/0oQxQAtOo0"""	0
gus ???????˙	39
"what a great game! #Tokyo2020"""	0
BBC Sport	338
"@adam_peaty cruised into the 100m breaststroke semi-finals at #Tokyo2020 #bbcolympics"""	4
The Hockey Paper	3420
Reports	Twitter Web App
Outlook Magazine	65
"#Tokyo2020 #TokyoOlympics #Tokyo2021É?? https://t.co/BkgyHniU8N"""	0
Dr Naeema Pasha	1926
"""""Why do people even care about the colour of your skin or your gender or who you loveÉ?? https://t.co/188PzhElfG"""	0
AndrewHJ	361
Almighty Alexa	653
Steven Lobel ???™??????è?¢ˇÅ?¢ˇÅõ¢ˇÅù¢ˇÅ?¢ˇÅ?¢ˇÅ®	363
Dale Estey	1707
CBSE WALE BHAIYAÉ?õ	139
"#TeamIndia #Tokyo2020É?? https://t.co/DA9xwuLbTY"""	1
CDE Field Hockey	251
Guy É?????????Ò	1702
Kyung	197
"#USWNTÉ?? https://t.co/gCcVLp4hJr"""	0
Josh S?≠nchez	393
William Mallard	3702
Anwar Kuwait	3
Benzinga	1457
Samaadhaan	38
"#MirabaiChanuÉ?? https://t.co/PRY5ovqdcd"""	1
Gabriele Chiocchio	628
Gaurav	553
"#Tokyo2020"""	0
GAA BEO	34
"#TeamIreland is competing in the WomenÉ??s Hockey event at theÉ?? https://t.co/Y872Gp1yZT"""	0
JulesFrant????	391
???ù ?ù???ù???ù???ù???ù?? ?ù???ù???ù?è?ù??	169
yiyi ???≠	137
LushStarr Radio †??†Ê?†?¯	569
Guardian sport	1788
Augustus C.Calub	122
É??Dudemeister ???˙	26918
"#Tokyo2020"""	0
Richard	369
Indy Football	101
"#teamgbÉ?? https://t.co/6gzqptagaY"""	1
Kartheek	293
Red Card	3101
"3ã?èÉüú #FRA SamirÉ?? https://t.co/Tr1DHDeQXk"""	0
USA Basketball 3x3	161
"@TeamUSA x #3x3É?? https://t.co/tq6ndBPyMI"""	4
Airports Authority of India	109
Mahesh Korbu	1051
"#Olympics https://t.co/eCSz9XKNxK"""	0
Charlie Corr	2973
SportyAfrica.com	309
"#CHIZAM https://t.co/t9Fe0fuAbC"""	1
Beth	114
Praveen_tony	20
"#MIRABAICHANU #Tokyo2020"""	0
Hemant Batra	1589
Steve Dunk É??	310
Reginaldo Rosario	800
"#Tokyo2020 https://t.co/1s9Yg2aScW"""	0
Erik Bergrud	2526
Vishal Dikshit	860
"https://t.co/9rPVmVhnjs"""	0
skullohmania É?õ #LetLeniLead	539
"Woah! May gold na ang #Thailand. #PHI ???ù??è¨ #THA. That's the second medal for SouthÉ?? https://t.co/xGfaMgAhPA"""	1
Gaurav	553
"#OlympicGames"""	0
Radek Rogowski (RadekATP)	999
aaambulanzaaa	43
Israel is an Apartheid state ???¶???????????®	1065
Chie	440
"@TXT_members @TXT_bighit"""	0
Isabelle $24 is streaming Freeze	146
"#TXT_MAGIC_OLYMPICS"""	1
Manish Mantri	1863
"#Tokyo2020 https://t.co/ZoIhB9mllb"""	0
Roddy Russell Jr.	787
Albert Foundation	6401
"CongratulationsÉ?? https://t.co/aWdFQBxKTJ"""	0
Way2win & Co | Data & Analytics | www.way2win.in	4695
24-Jul	Twitter Web App
TOKYO2020 FOOTBALL SCORE from JAPAN	15
"#Olympics #Football #??¶?ü¶?ü??ü??üü??? #??Ê?üü??Æ?ü¨ https://t.co/1jAFCdRgO9"""	0
Kamal Danu	125
Brenda A	452
Uncle Frosty	438
"Follow us atÉ?? https://t.co/24DC9zz2Mj"""	0
Jamie Ryan	810
Kyle Jordan	1611
H.Siva Surya	31
"#SaikhomMirabaiChanu https://t.co/5rE2m3HfyA"""	0
Mairi-Frances McKay	1131
nikki lay	976
Siddnigam_kingdom????	643
Marie Larsson	373
Ernie	1770
ABS-CBN News	1067
"https://t.co/VaAYfS5zc3"""	0
Andrew M Berry	342
the light bulb moment pda	1037
"I swam breaststroke in the Olympic TriaÉ?? https://t.co/9exPwH4JUv"""	0
Vincent Barcelona ??ç?	1539
"Kate, J.D."	1131
Sheila Scarborough	22498
Isabelle $24 is streaming Freeze	146
"#TXT_MAGIC_OLYMPICS"""	0
Jamie ???????¶???????Ò	1466
International Hockey Federation	2724
"#Tokyo2020 #IRLvRSA"""	0
BLUEBERRY????	15912
"WomenÉ??s Summer Olympics #Tokyo2020"""	3
Jack Walker {Go Team GB!}	3990
kristen	1060
"#Tokyo2020"""	0
Yolanda Thomas	1897
Gaurav	553
"#OlympicGames"""	0
Triya	299
Red Card	3101
"#Tokyo2020 #Olympic"""	0
Off The Ball	1758
"@IndeedIE #TalentUnleashedÉ?? https://t.co/O0CC0no0PO"""	0
Isabelle $24 is streaming Freeze	146
"#TXT_MAGIC_OLYMPICS"""	0
Davey Davey	427
Ariba | $25	132
"https://t.co/OJEcTzk76N"""	1
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USA #UAEÉ?? https://t.co/hwOSuekNSd"""	0
Tay ????	715
Jay	3245
"#Tokyo2020 #Olympics #TeamGB"""	0
Aleshea Dominique	1209
Katie Webber	1043
"#TokyoOlympics #Tokyo2020"""	0
Clayton	912
ã??.??ã´ùã´≠ã??É??choikangkamalÉ????è?É??É??ã??.??ã´ùã´≠ã??	678
"@TXT_members @TXT_bighit"""	0
AO HeatstrokePatriot	220
"#Tokyo2020 https://t.co/2vfM2jACEg"""	0
Dar4TW	438
Laura	2639
"#Tokyo2020 #USWNT"""	0
Isabelle $24 is streaming Freeze	146
"#TXT_MAGIC_OLYMPICS"""	1
Andrew Pink OLY	1810
Cat l she/her/hers	70
Buddy	592
Jacqui Bell	778
Callie Rose	176
Chicago Red Stars	267
"???ß???? 4-1 ???????® | #Tokyo2020"""	10
Chris Hockman	672
#Cheer4India	306
"#NEDvIND #HaiTayyar #OlympicGames #IndiaKaGame #StrongerTogetherÉ?? https://t.co/387UM6yJSU"""	0
David Lane	5000
Andrea	1011
K????	654
"#OlympicsÉ?? https://t.co/w9li6uMJ0D"""	0
kamz ???´É?≠ã?è	396
Patcharee	837
"#olympics #tokyo2020 https://t.co/IiLC5HOta6"""	0
Isabelle $24 is streaming Freeze	146
"#TXT_MAGIC_OLYMPICS"""	0
Gaurav	553
"#Cheer4India"""	0
Qween of WinterHell ???ù	674
Beyond 90	760
"#Tokyo2020"""	0
Jannatun Naima	177
"#EvdeKalTuerkiye #OlympicsÉ?? https://t.co/ld07aGbx5F"""	1
ChrisA_____??????è?ã?è????É??	497
"#Olympics"""	0
HTownKris	2221
Arush Panwar	314
"#Tokyo2020 #IND"""	0
Daniel Phimphisane	466
Gururaj Bhatia	1314
Ravichandran Aravakurichi	983
"@Mirabai_Chanu wins Silver Medal in 49 kg Women's WeighÉ?? https://t.co/ekXYVM6k0T"""	0
Vlatko Andonovski	36
" https://t.co/1rVgJSHKEw"""	0
kristen	1060
"#Tokyo2020"""	0
Onorio Ferraro	827
"#Olympics?ˇ #giochiolimpici?ˇ #Tokyo2020?ˇ #OlympicGames"""	1
Winger	280
Red Card	3101
"#NZLUSA #Football"""	0
Dr. Kimberly M. Rodriguez	1076
Zdzisè?aw Szr??der	338
"#Tokyo2020"""	0
Ö??Ö??ÖùÅÖ?¶ Ö??ÖùÅÖ??Ö??Ö?¯ Ö??Öù?Ö??Öù? ????????	204
"#Tokyo2020"""	0
jacqui porter	645
Arzoo khan	158
"#girl #StrongerTogether #Mumbai #pixelart #Tokyo2020É?? https://t.co/FuozFypFdN"""	2
Gaurav	553
"#Cheer4India"""	0
Shannon Patrick	915
FIG	670
"#ArtisticGymnastics #Tokyo2020 #Olympics https://t.co/jrJxlw59iD"""	5
Philippine Sports Updates ???Ê????	28
"AlÉ?? https://t.co/bprR8ykOLz"""	0
SuperSport Blitz	271
Sarah	601
Reece Timbrook	754
Thomas Costello	1180
Rachel Mobley	119
Caitlin Ursini	873
Fer.I.am	840
Lukas Weese	6735
"#USWNT #Tokyo2020"""	0
l'ale dice	58
Tay ????	715
U.S. Soccer WNT	126
"???ß???? 4-1 ???????® | #Tokyo2020 https://t.co/GPyWFpEERO"""	509
SUJ ???˙	682
Veronica	98
Rachel (she/her)	930
"#USWNT #Tokyo2020"""	2
Dave	988
Casper	2250
"#Tokyo2020"""	0
Josiah ??è?¢ˇÅ?¢ˇÅõ¢ˇÅù¢ˇÅ?¢ˇÅ?¢ˇÅ® ??????ù?	5002
"#USWNT #Tokyo2020"""	0
#1000AwesomeZambians by In'utu Kandolo	3932
Ian Hobkirk	193
Gaurav	553
"#Cheer4India"""	0
Graeme	2999
Roshan Rai	374
Almighty Alexa	653
Christie Randazza É??	443
Maddy Pryor	1497
luna É??	298
"#TXT_MAGIC_OLYMPICSÉ?? https://t.co/2HPbsMDpK2"""	0
jen	613
Siddharth Katyal	155
abhishakey	315
Suad Aldarra	976
"#OlympicsÉ?? https://t.co/XVqbflrXEe"""	0
??ç? †Ê??ú†Ê? Éù?ã?è24$	565
"@TXT_members @TXT_bighit"""	0
Dylan Price	1076
Tommy	613
CHAUDHRY IMRAN É?õ????	12642
The Torch and celebrity #MuhammadAli (1942-2016) Pictured in 2001	Twitter Web App
RailRecipe	106
Thank you for making us all proud @mirabai_chanu 	Zoho Social
Red Card	3101
"3ã?èÉüú #ROC Nikita NAGOÉ?? https://t.co/ZusUD6yY1J"""	0
Rob	878
Doordarshan Sports	486
"#Tokyo2020 | #Olympics | #TeamIndia | #Cheer4India | https://t.co/BJKiqtRcby"""	4
Way2win & Co | Data & Analytics | www.way2win.in	4695
24-Jul	Twitter Web App
Ginny ????	3166
"We hÉ?? https://t.co/eriFNLsQdJ"""	0
Paul | †??†??†????	1064
ABS-CBN News Sports	264
Jai????	419
"#TXT_MAGIC_OLYMPICS"""	0
Ashley Ann Wolfe ??è?ã?èÉ?ç????	1311
ABS-CBN News	1067
Hamza Qayyum	64
Marwan Francis	795
F?Æderico M.	1181
SandyT	2357
#1000AwesomeZambians by In'utu Kandolo	3932
Dr. Kimberly M. Rodriguez	1076
Kyle	226
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USA #UAE #Olympics2021É?? https://t.co/7pG5hxosUi"""	0
Mary ??è?ã?èÉ?ç????	133
Subodh Sahastrabuddhe	723
"#Silver #Tokyo2020 #TeamIndia https://t.co/9O1EHXXrr8"""	0
Sehaj Saluja	400
"You have made us all proud ??????èØÉ?? https://t.co/VRKv75YK10"""	0
Cynthia Benoit	530
Murali	387
Mark LeBel	529
"#Tokyo2020"""	0
Rajasthan Police	176
"Heartiest congratulations to @mirabai_chanu for bagging silver inÉ?? https://t.co/Jml1ItToJ9"""	5
FSU Soccer	314
Joel Monteiro	33
USA Olympic Medals	9
Tay	733
Athlete Ally	10093
Suraj Pawar	12
"#Tokyo2020"""	0
Nz	126
Kunal Baisoya	61
"#Cheer4IndiaÉ?? https://t.co/Xa15THk1Bj"""	0
Ron Giese	1951
"Canada rebounds with big softball win over Australia https://t.co/JL4ujrUDhj"""	0
Blake Ram??rez-Centuri??n	474
Astitva Patle	206
"Weightlifter #MirabaiChanu won Silver Medal ??ù? in womenÉ??s 49 kg category. She lifteÉ?? https://t.co/sciZy5JDC7"""	0
BossBabe	1882
Nino	205
Yash	70
???® THEVINOD WIN ???®	2280
Rommel Villegas	65
Luisa Morales	217
Achal	391
Deepak Kaushik	225
" #OlympicGamesÉ?? https://t.co/BrdgJa6lfc"""	0
UCI	459
"#Tokyo2020 | #Olympics | #CyclingRoad https://t.co/50klzq5gh7"""	12
Sydney West	675
"#Tokyo2020É?? https://t.co/nzmSgShWPz"""	0
Tanee Sangrat	308
Berenice N??lasc??É????è?É??	365
"@TXT_members #Tokyo2020 https://t.co/UrgrdMvVj2"""	2
THIS IS SUNGCHAN	55
Ryan Goins	633
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USA #UAE #Olympics2021É?? https://t.co/HRM8TDN7HR"""	0
Outside the Box Marketing Solutions Fiji (OTB)	60
"Source: @fijiathletes_commission https://t.co/ejISAq1do7"""	1
É?ˇÉ?ùÉ?úÉ??LunarSkyeÉ??É?úÉ?ùÉ?ˇ????É?????¶	1171
"#Olympics #Tokyo2020"""	0
Gros Sac CHAMPION DE FRANCE ??ç???ç???è?	979
"#Tokyo2020"""	0
wendy bruce martin OLY	1134
RajBhavanHP	7
"Many congratulations to @mirabai_chanu for winning the Silver medal in weightlifting. She has made the cÉ?? https://t.co/kw4I6ofozB"""	0
Jagadiswar	499
"#BestOfTokyo |É?? https://t.co/z3Xkf9hZgo"""	0
U.S. Soccer WNT	126
"???ß???? 4-1 ???????® | #Tokyo2020"""	42
ITV News Calendar	2070
E R O N	129
Tay	733
Gaurav	553
"#OlympicGames"""	0
Ariba | $25	132
" https://t.co/FYiO2X7ll0"""	0
Francisco Castelo Branco	3752
Thea/Update 2.0.21	1015
"#Tokyo2020"""	0
É?õ ???¯•??Ê?˝??•? É?õThe Prodigal Prince of Mansa Musa	1456
SMART ÉÅ˙	50333
"Hats off to our Philippine team's performance in todays #Tokyo2020 Olympics. Follow their quesÉ?? https://t.co/cNxd6qcp3X"""	22
Ö¯?ÖÒ? Ö¯¯Ö¯?Ö¯?Ö¯?Ö¯¯Ö¯?Ö¯ÊÖÒÅ Ö¯ÆÖÒçÖ¯?Ö¯?Ö¯?ÖÒçÖ¯?ÖÒç	2
"Absolutely delighted to see India off the mark in #Olympics  #Tokyo2020 . HeartyÉ?? https://t.co/kSpXYw1Nuu"""	0
.	528
"On behalf of allÉ?? https://t.co/DT2cPmMhnL"""	1
Almighty Alexa	653
Atlanta Track Club	670
SportsFreak_Sameer	1680
"#Cheer4India #TeamIndia #WeAreTeamIndia #Tokyo2020 #Olympics #IND #Weightlifting"""	0
Alice | CAMPIONI DÉ??EUROPA????????	243
"NSS Navjivan Science College , Dahod"	87
"support to Indian Players at Olympics #Tokyo2020 and cheer for theÉ?? https://t.co/X7PJA9sLdn"""	0
Katie W Éù?ã?è????	836
Parul Dang	69
DD India	532
"#Tokyo2020?ˇ?ˇ#Olympics?ˇ #Cheer4India https://t.co/Hb2eZsVAAR"""	0
Kiddy	492
BBC Sport Yorkshire	4543
"#bbcolympics https://t.co/0a9VxAi4ya"""	0
BBC Sport Yorkshire	4543
"@adam_peaty cruised int'100m breaststroke semi-finals at #Tokyo2020 #bbcolympics https://t.co/0z5SY1G9e1"""	0
Shreya	629
" #WomensHockey #Olympics #Tokyo2020"""	0
Kale	165
joram d	310
"#COVID19 #Tokyo2020 #Olympics https://t.co/ZZlU3m9qBD"""	0
Ryan	1225
Dylan Price	1076
JAE É??ã?è????????	747
Almighty Alexa	653
SuperSport Blitz	271
rebh ???????? #italiateam É???´É???´	2032
Jared Anderson	1135
Andy ??l Blessed	245
"BrazilÉ?? https://t.co/e8x3zmJ72d"""	1
Oggy ????	482
"Hard Luck Women's Team ???????? #Tokyo2020"""	0
ã??.??ã´ùã´≠ã??É??choikangkamalÉ????è?É??É??ã??.??ã´ùã´≠ã??	678
"@TXT_members @TXT_bighit"""	1
Nebil Said	543
???? Julia ????	1575
Nisarg Patel	324
Naeryn	301
Christie Randazza É??	443
HTownKris	2221
????????†??†?¨†??†??†??†??†?? †??O†?¶E†??†??KY????????	3114
BBC Sport	338
"#bbcolympics"""	5
Oddspedia	5000
"#Tokyo2020 https://t.co/wZMOuDX1RF"""	0
?????¶ AMIT CHAUDHARY	205
"#Tokyo2020 #Olympics #HockeyTwitter"""	0
Oklahoma Men's Gym	170
"Moldauer goes 84.098 in the AA to helpÉ?? https://t.co/1hcwEk5trQ"""	1
Professional Sad Girl	114
"#USAvNZL #Tokyo2020 #TokyoOlympics #USWNT"""	0
Georgia Tech	4262
"They?ˇinclude?ˇtwo current studentÉ?? https://t.co/TToOZvCmPx"""	0
Way2win & Co | Data & Analytics | www.way2win.in	4695
"#IRIÉ?? https://t.co/J4GktlOKrI"""	0
Jamar Lewis	900
"#USMNT #NZLUSA #Tokyo2020 #Olympics https://t.co/0ZTyMufed6"""	0
É?? Krojacica Sudbine É??	248
Kim Gamboa	232
Red Card	3101
"13. #ESP Nicolau MIRÉ?? https://t.co/DOfqPBqZ2I"""	0
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USA #UAE #Olympics2021 #EUÉ?? https://t.co/HWfAToZmbJ"""	0
Ibrahim Muhammad	228
Bhikhabhai Rathavi Rajput	2633
???????????´???ß???¯???ü ????????	1844
"#Tokyo2020 #OlympicsÉ?? https://t.co/iqsd5XzZw5"""	2
At The Turn Podcast	2860
amit khari	25
Gururaj Bhatia	1314
SuperSport Blitz	271
?¯ ?êê¶?ê?? É?≠ ?êê¶?ê?? É?? del ??êù	197
"#Olympics #Tokyo2020 #giochiolimpici"""	2
trulybizarre.co.uk	79
Dhruv Narayan Trivedi	12
"#Tokyo2020 #IndiaAtTokyo2020 #MirabaiChanu #CongratulationsIndia"""	0
°??àÊ? â??â?ù â¯?â??â?? ???????????˙???ß???¯???Ê	0
"#korea #Ü?¯???Ç??Ü?´ #Tokyo2020 #°??àÊ?"""	0
Sehaj Saluja	400
"Weightlifter #MirabaiChanu won Silver Medal ??ù? in womenÉ??s 49 kg category.She lifÉ?? https://t.co/sm5i8GjlEu"""	0
Tay ????	715
NDTV Sports	4
"#TokyoOlympicsÉ?? https://t.co/asLneXml8R"""	0
Jon G	1561
"#Tokyo2020 #Olympics"""	0
Avadhut Salunkhe	188
"#Tokyo2020 #TeamIndia https://t.co/vcVLEwj7Eo"""	0
Dailysport247	3109
"#brilafm #brilasports #Nigeria #TeamNigeria #Olympics #Tokyo2020É?? https://t.co/eIFaQUzYPn"""	1
Way2win & Co | Data & Analytics | www.way2win.in	4695
24-Jul	Twitter Web App
Desi Riska (10k)	819
"@desiriska_"""	0
Nitin Chavan	275
"#Tokyo2020 #TokyoOlympics #OlympicsÉ?? https://t.co/24lUS0k1zm"""	0
Ravinder wazeer	364
"#Kashmir  #July24CoupÉ?? https://t.co/mWibi984vy"""	0
??ç? †Ê??ú†Ê? Éù?ã?è24$	565
"@TXT_members @TXT_bighit"""	0
CHAUDHRY IMRAN É?õ????	12642
"#Olympics #OlympicGames #Olympics2020 #USA #UAE #Olympics2021 #EUÉ?? https://t.co/ZEy4yHwm68"""	0
Ty Martell	660
"Just my opinion. #Tokyo2020"""	0
Tanee Sangrat	308
vousmevoyez	225
Sehaj Saluja	400
"See that É??Powerful LiftÉ?? ??è?ã?èÉ?çÉ??ã?è by #MirabaiChanu which got India Silver Medal in 4É?? https://t.co/JiOuoZ8RD0"""	0
Matt Glenesk	891
"É??I think thereÉ??s room for improvement. I donÉ??t really think I gave it aÉ?? https://t.co/2iAWkllLjK"""	1
Miss Funny ??????èØÉ?çÉ??ã?è	1948
"#Tokyo2020 https://t.co/1SqRiuGVhf"""	2
Bemarket	0
Éç?É?¶ beatrice ????	595
Emmy Abdul Alim É??ã?è????	2277
wendy bruce martin OLY	1134
Monty (Lord Chokito)	536
Vins	1874
Give Me Hockey	468
"Netherlands beat India 5-1 in their opening game of #Tokyo2020 #hockey"""	0
TRAVELLING SOLDIER ??ê? ??ê?	610
"Indian womens team  lost to Netherlands 5 - 1 at  #hockey first matÉ?? https://t.co/KxgklEGLxj"""	0
sarah ?ü?É??	645
Almighty Alexa	653
Pratik Nayak Lord	105
Taiwan in New York	119
"#Olympics #Tokyo2020 https://t.co/jhOMt9z0y0"""	0
??ç? †Ê??ú†Ê? Éù?ã?è24$	565
